"auto","sampleId","propSimNorm"
TRUE,"RU_Val_16_20",0.00388995156641555
FALSE,"RU_Val_16_21",0.00918871588467626
TRUE,"RU_Val_16_21",0.00372160737686414
FALSE,"RU_tul_15_37",0.0095095762960344
TRUE,"RU_tul_15_37",0.00370245825822479
FALSE,"RU_val_15_36",0.00963533055691993
TRUE,"RU_val_15_36",0.00372623586887339
FALSE,"RU_val_15_38",0.00929566520424321
TRUE,"RU_val_15_38",0.00349011659514122
FALSE,"SE_Lun_14_30",0.00864211998027629
TRUE,"SE_Lun_14_30",0.00351812871371616
FALSE,"SE_Lun_15_14",0.0091895736027502
TRUE,"SE_Lun_15_14",0.00339083671154659
FALSE,"SE_Lun_15_15",0.00894238955028406
TRUE,"SE_Lun_15_15",0.00334249484445424
FALSE,"TR_Yes_14_03",0.0663305740423481
TRUE,"TR_Yes_14_03",0.0618858812279199
FALSE,"TR_Yes_14_04",0.0108858268219143
TRUE,"TR_Yes_14_04",0.00591558011546428
FALSE,"TR_Yes_15_3",0.0092225019427264
TRUE,"TR_Yes_15_3",0.00344662970876399
FALSE,"TR_Yes_15_4",0.0101013061673486
TRUE,"TR_Yes_15_4",0.0037160368051808
FALSE,"TR_Yes_15_5",0.00950007644334576
TRUE,"TR_Yes_15_5",0.00343344518596879
FALSE,"TR_Yes_15_6",0.00939288683363515
TRUE,"TR_Yes_15_6",0.00337939365111889
FALSE,"TR_Yes_15_7",0.0614425445427543
TRUE,"TR_Yes_15_7",0.0777065026415113
FALSE,"TR_Yes_15_8",0.00915608133687579
TRUE,"TR_Yes_15_8",0.00338917863374584
FALSE,"TR_Yes_16_39",0.00997761668446612
TRUE,"TR_Yes_16_39",0.0040909603943453
FALSE,"TR_Yes_16_40",0.0096817562628021
TRUE,"TR_Yes_16_40",0.00404192771593276
FALSE,"TR_Yes_16_41",0.0462765724574833
TRUE,"TR_Yes_16_41",0.0404581198227914
FALSE,"TR_Yes_16_42",0.00965230343021985
TRUE,"TR_Yes_16_42",0.00412197020700284
FALSE,"TR_Yes_16_43",0.00964646767383762
TRUE,"TR_Yes_16_43",0.00386184416890171
FALSE,"TR_Yes_16_52",0.0111776425916643
TRUE,"TR_Yes_16_52",0.00708886714452111
FALSE,"UA_Che_14_28",0.00860618771351696
TRUE,"UA_Che_14_28",0.00336382926321107
FALSE,"UA_Che_14_29",0.00864033250006285
TRUE,"UA_Che_14_29",0.00334101455548617
FALSE,"UA_Che_14_47",0.00984537203204516
TRUE,"UA_Che_14_47",0.00490030921194531
FALSE,"UA_Che_14_48",0.0103345229847237
TRUE,"UA_Che_14_48",0.00544084798258821
FALSE,"UA_Cho_15_24",0.00910205389334689
TRUE,"UA_Cho_15_24",0.00334482991631233
FALSE,"UA_Cho_15_25",0.00928490749239098
TRUE,"UA_Cho_15_25",0.00346776036235317
FALSE,"UA_Cho_15_26",0.0104781099168017
TRUE,"UA_Cho_15_26",0.00411759351826055
FALSE,"UA_Cho_15_27",0.00880759257149026
TRUE,"UA_Cho_15_27",0.00322869357714114
FALSE,"UA_Cho_15_65",0.00971047675780657
TRUE,"UA_Cho_15_65",0.0040640093497164
FALSE,"UA_Cho_15_67",0.00946735925120149
TRUE,"UA_Cho_15_67",0.00369305141852559
FALSE,"UA_Cho_15_68",0.0094254324099464
TRUE,"UA_Cho_15_68",0.00379322975366691
FALSE,"UA_Cho_15_69",0.00949120771550959
TRUE,"UA_Cho_15_69",0.00390994722936777
FALSE,"UA_Cho_15_70",0.00930689045954966
TRUE,"UA_Cho_15_70",0.00379647477946427
FALSE,"UA_Cho_16_54",0.00944758576481593
TRUE,"UA_Cho_16_54",0.00396148703098588
FALSE,"UA_Cho_16_55",0.00956004659960738
TRUE,"UA_Cho_16_55",0.00378408442939641
FALSE,"UA_Cho_16_62",0.00999748783809343
TRUE,"UA_Cho_16_62",0.00463616409104135
FALSE,"UA_Dro_14_27",0.00841060356626602
TRUE,"UA_Dro_14_27",0.00357586094072299
FALSE,"UA_Dro_15_10",0.00930357316624444
TRUE,"UA_Dro_15_10",0.00365195516838096
FALSE,"UA_Dro_16_56",0.0116600617130838
TRUE,"UA_Dro_16_56",0.00555308431337364
FALSE,"UA_Kan_16_57",0.0095584663970308
TRUE,"UA_Kan_16_57",0.0040490362514547
FALSE,"UA_Kha_14_45",0.0102630407870933
TRUE,"UA_Kha_14_45",0.00563016657419147
FALSE,"UA_Kha_14_46",0.010601040953139
TRUE,"UA_Kha_14_46",0.00683018494464647
FALSE,"UA_Kha_15_19",0.0100080188101914
TRUE,"UA_Kha_15_19",0.00482562101645926
FALSE,"UA_Kha_16_58",0.00990642071166474
TRUE,"UA_Kha_16_58",0.00447315018524256
